Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,,,48026,PT,48026,7.1
2019,,,48026,PT,48026,8.6
2020,,,48026,PT,48026,8.2
2014,,,48027,PT,48027,0.1
2015,,,48027,PT,48027,0.1
2016,,,48027,PT,48027,0.1
2017,,,48027,PT,48027,0.1
2018,,,48027,PT,48027,0.1
2019,,,48027,PT,48027,0.1
2020,,,48027,PT,48027,0.1
2014,,,48028,PT,48028,5.6
2015,,,48028,PT,48028,5.2
2016,,,48028,PT,48028,4.7
2017,,,48028,PT,48028,4.9
2018,,,48028,PT,48028,4.3
2019,,,48028,PT,48028,4.9
2020,,,48028,PT,48028,4.7
2014,,,48029,PT,48029,0
2015,,,48029,PT,48029,0
2016,,,48029,PT,48029,0
2017,,,48029,PT,48029,0
2018,,,48029,PT,48029,0
2019,,,48029,PT,48029,0
2020,,,48029,PT,48029,0
2014,,4803,,PT,4803,0.4
2015,,4803,,PT,4803,0.4
2016,,4803,,PT,4803,0.4
2017,,4803,,PT,4803,0.4
2018,,4803,,PT,4803,0.4
2019,,4803,,PT,4803,0.4
2020,,4803,,PT,4803,0.4
2014,,,48030,PT,48030,0.9
2015,,,48030,PT,48030,0.9
2016,,,48030,PT,48030,0.9
2017,,,48030,PT,48030,0.8
2018,,,48030,PT,48030,0.9
2019,,,48030,PT,48030,1.1
2020,,,48030,PT,48030,1.1
2014,,,48031,PT,48031,1.8
2015,,,48031,PT,48031,1.6
2016,,,48031,PT,48031,1.4
2017,,,48031,PT,48031,1.2
2018,,,48031,PT,48031,1
2019,,,48031,PT,48031,1.1
2020,,,48031,PT,48031,1
2014,,,48032,PT,48032,0.6
2015,,,48032,PT,48032,0.5
2016,,,48032,PT,48032,0.8
2017,,,48032,PT,48032,0.7
2018,,,48032,PT,48032,0.7
2019,,,48032,PT,48032,0.8
2020,,,48032,PT,48032,0.8
2014,,,48033,PT,48033,13.6
2015,,,48033,PT,48033,10.6
2016,,,48033,PT,48033,8.7
2017,,,48033,PT,48033,8.5
2018,,,48033,PT,48033,11.9
2019,,,48033,PT,48033,14.9
2020,,,48033,PT,48033,16.4
2014,,,48034,PT,48034,0.1
2015,,,48034,PT,48034,0.1
2016,,,48034,PT,48034,0.1
2017,,,48034,PT,48034,0.1
2018,,,48034,PT,48034,0
2019,,,48034,PT,48034,0.1
2020,,,48034,PT,48034,0.1
2014,,,48035,PT,48035,8.3
2015,,,48035,PT,48035,7.1
2016,,,48035,PT,48035,6.2
2017,,,48035,PT,48035,5.3
2018,,,48035,PT,48035,4.8
2019,,,48035,PT,48035,5.1
2020,,,48035,PT,48035,4.5
2014,,,48036,PT,48036,0.2
2015,,,48036,PT,48036,0.2
2016,,,48036,PT,48036,0.2
2017,,,48036,PT,48036,0.1
2018,,,48036,PT,48036,0.1
2019,,,48036,PT,48036,0.1
2020,,,48036,PT,48036,0.1
2014,,,48037,PT,48037,6.2
2015,,,48037,PT,48037,7
2016,,,48037,PT,48037,9
2017,,,48037,PT,48037,8.4
2018,,,48037,PT,48037,7.4
2019,,,48037,PT,48037,7.8
2020,,,48037,PT,48037,8
2014,,,48038,PT,48038,18.3
2015,,,48038,PT,48038,18.9
2016,,,48038,PT,48038,14.5
2017,,,48038,PT,48038,12.9
2018,,,48038,PT,48038,11.4
2019,,,48038,PT,48038,11.4
2020,,,48038,PT,48038,12.3
2014,,,48039,PT,48039,6.1
2015,,,48039,PT,48039,6
2016,,,48039,PT,48039,7
2017,,,48039,PT,48039,6.4
2018,,,48039,PT,48039,6.1
2019,,,48039,PT,48039,6.4
2020,,,48039,PT,48039,8.4
2014,,4804,,PT,4804,4.2
2015,,4804,,PT,4804,3.4
2016,,4804,,PT,4804,3.8
2017,,4804,,PT,4804,3.8
2018,,4804,,PT,4804,3.5
2019,,4804,,PT,4804,3.3
2020,,4804,,PT,4804,3.5
2014,,,48040,PT,48040,2.9
2015,,,48040,PT,48040,3.6
2016,,,48040,PT,48040,2.7
2017,,,48040,PT,48040,2.7
2018,,,48040,PT,48040,2.3
2019,,,48040,PT,48040,2.6
2020,,,48040,PT,48040,3
2014,,,48041,PT,48041,4.5
2015,,,48041,PT,48041,4
2016,,,48041,PT,48041,3.5
2017,,,48041,PT,48041,2.9
2018,,,48041,PT,48041,2.6
2019,,,48041,PT,48041,2.8
2020,,,48041,PT,48041,3.1
2014,,,48042,PT,48042,5.5
2015,,,48042,PT,48042,5.1
2016,,,48042,PT,48042,5.1
2017,,,48042,PT,48042,4.3
2018,,,48042,PT,48042,4
2019,,,48042,PT,48042,4.5
2020,,,48042,PT,48042,4.3
2014,,,48043,PT,48043,1.6
2015,,,48043,PT,48043,1.5
2016,,,48043,PT,48043,1.2
2017,,,48043,PT,48043,0.9
2018,,,48043,PT,48043,0.8
2019,,,48043,PT,48043,0.6
2020,,,48043,PT,48043,0.5
2014,,,48044,PT,48044,0.1
2015,,,48044,PT,48044,0.1
2016,,,48044,PT,48044,0.1
2017,,,48044,PT,48044,0.1
2018,,,48044,PT,48044,0.1
2019,,,48044,PT,48044,0
2020,,,48044,PT,48044,0
2014,,,48045,PT,48045,1.4
2015,,,48045,PT,48045,1.3
2016,,,48045,PT,48045,1.4
2017,,,48045,PT,48045,1.2
2018,,,48045,PT,48045,1.2
2019,,,48045,PT,48045,1
2020,,,48045,PT,48045,1.2
2014,,,48046,PT,48046,0.2
2015,,,48046,PT,48046,0.2
2016,,,48046,PT,48046,0.2
2017,,,48046,PT,48046,0.3
2018,,,48046,PT,48046,0.3
2019,,,48046,PT,48046,0.3
2020,,,48046,PT,48046,0.4
2014,,,48047,PT,48047,2.2
2015,,,48047,PT,48047,1.9
2016,,,48047,PT,48047,2.1
2017,,,48047,PT,48047,1.6
2018,,,48047,PT,48047,1.7
2019,,,48047,PT,48047,2.1
2020,,,48047,PT,48047,2.1
2014,,,48048,PT,48048,4.2
2015,,,48048,PT,48048,4.4
2016,,,48048,PT,48048,4.2
2017,,,48048,PT,48048,4.3
2018,,,48048,PT,48048,3.5
2019,,,48048,PT,48048,3.9
2020,,,48048,PT,48048,4.3
2014,,,48049,PT,48049,7.6
2015,,,48049,PT,48049,8.7
2016,,,48049,PT,48049,9.4
2017,,,48049,PT,48049,8.8
2018,,,48049,PT,48049,11.5
2019,,,48049,PT,48049,12.6
2020,,,48049,PT,48049,12.2
2014,,4805,,PT,4805,7.8
2015,,4805,,PT,4805,6.5
2016,,4805,,PT,4805,6.9
2017,,4805,,PT,4805,14.9
2018,,4805,,PT,4805,13.2
2019,,4805,,PT,4805,14.1
2020,,4805,,PT,4805,12.7
2014,,,48050,PT,48050,0.4
2015,,,48050,PT,48050,0.4
2016,,,48050,PT,48050,0.6
2017,,,48050,PT,48050,0.6
2018,,,48050,PT,48050,0.6
2019,,,48050,PT,48050,0.8
2020,,,48050,PT,48050,0.9
2014,,,48051,PT,48051,5.4
2015,,,48051,PT,48051,4.5
2016,,,48051,PT,48051,5.1
2017,,,48051,PT,48051,5.5
2018,,,48051,PT,48051,5.7
2019,,,48051,PT,48051,5.6
2020,,,48051,PT,48051,6.3
2014,,,48052,PT,48052,2.9
2015,,,48052,PT,48052,2.6
2016,,,48052,PT,48052,2
2017,,,48052,PT,48052,1.4
2018,,,48052,PT,48052,1.1
2019,,,48052,PT,48052,1.2
2020,,,48052,PT,48052,1.3
2014,,,48053,PT,48053,4.3
2015,,,48053,PT,48053,4.3
2016,,,48053,PT,48053,4.2
2017,,,48053,PT,48053,4
2018,,,48053,PT,48053,3.8
2019,,,48053,PT,48053,3.2
2020,,,48053,PT,48053,3.5
2014,,,48054,PT,48054,0
2015,,,48054,PT,48054,0
2016,,,48054,PT,48054,0
2017,,,48054,PT,48054,0
2018,,,48054,PT,48054,0
2019,,,48054,PT,48054,0
2020,,,48054,PT,48054,0
2014,,,48055,PT,48055,0.5
2015,,,48055,PT,48055,0.5
2016,,,48055,PT,48055,0.6
2017,,,48055,PT,48055,0.5
2018,,,48055,PT,48055,0.5
2019,,,48055,PT,48055,0.6
2020,,,48055,PT,48055,0.6
2014,,,48056,PT,48056,7.7
2015,,,48056,PT,48056,5.9
2016,,,48056,PT,48056,6.2
2017,,,48056,PT,48056,7.8
2018,,,48056,PT,48056,6.4
2019,,,48056,PT,48056,9.9
2020,,,48056,PT,48056,12.2
2014,,,48057,PT,48057,1.8
2015,,,48057,PT,48057,2
2016,,,48057,PT,48057,2.8
2017,,,48057,PT,48057,3.5
2018,,,48057,PT,48057,3.5
2019,,,48057,PT,48057,3.1
2020,,,48057,PT,48057,2.5
2014,,,48058,PT,48058,1
2015,,,48058,PT,48058,1
2016,,,48058,PT,48058,1.1
2017,,,48058,PT,48058,0.9
2018,,,48058,PT,48058,0.8
2019,,,48058,PT,48058,0.8
2020,,,48058,PT,48058,0.8
2014,,,48059,PT,48059,1.8
2015,,,48059,PT,48059,1.8
2016,,,48059,PT,48059,2.7
2017,,,48059,PT,48059,2.9
2018,,,48059,PT,48059,2.4
2019,,,48059,PT,48059,2.6
2020,,,48059,PT,48059,2.8
2014,,4806,,PT,4806,5.6
2015,,4806,,PT,4806,6.3
2016,,4806,,PT,4806,6.7
2017,,4806,,PT,4806,6.4
2018,,4806,,PT,4806,5.8
2019,,4806,,PT,4806,6.7
2020,,4806,,PT,4806,5.4
2014,,,48060,PT,48060,1.9
2015,,,48060,PT,48060,2.2
2016,,,48060,PT,48060,2.5
2017,,,48060,PT,48060,2.4
2018,,,48060,PT,48060,2.3
2019,,,48060,PT,48060,2.7
2020,,,48060,PT,48060,3
2014,,,48061,PT,48061,6.9
2015,,,48061,PT,48061,5.3
2016,,,48061,PT,48061,7.4
2017,,,48061,PT,48061,6.3
2018,,,48061,PT,48061,5.7
2019,,,48061,PT,48061,6.7
2020,,,48061,PT,48061,8
2014,,,48062,PT,48062,22.4
2015,,,48062,PT,48062,25
2016,,,48062,PT,48062,29.4
2017,,,48062,PT,48062,32
2018,,,48062,PT,48062,28.6
2019,,,48062,PT,48062,31.1
2020,,,48062,PT,48062,27.4
2014,,,48063,PT,48063,9.4
2015,,,48063,PT,48063,9.4
2016,,,48063,PT,48063,7.8
2017,,,48063,PT,48063,7.8
2018,,,48063,PT,48063,6.6
2019,,,48063,PT,48063,8.7
2020,,,48063,PT,48063,10.6
2014,,,48064,PT,48064,5.6
2015,,,48064,PT,48064,5.4
2016,,,48064,PT,48064,7.2
2017,,,48064,PT,48064,7.2
2018,,,48064,PT,48064,6.9
2019,,,48064,PT,48064,6.7
2020,,,48064,PT,48064,7.2
2014,,,48065,PT,48065,0.3
2015,,,48065,PT,48065,0.3
2016,,,48065,PT,48065,0.3
2017,,,48065,PT,48065,0.3
2018,,,48065,PT,48065,0.3
2019,,,48065,PT,48065,0.3
2020,,,48065,PT,48065,0.3
2014,,,48066,PT,48066,15.8
2015,,,48066,PT,48066,17.5
2016,,,48066,PT,48066,19.7
2017,,,48066,PT,48066,18.8
2018,,,48066,PT,48066,15.1
2019,,,48066,PT,48066,13.5
2020,,,48066,PT,48066,20.1
2014,,,48067,PT,48067,7.1
2015,,,48067,PT,48067,8.1
2016,,,48067,PT,48067,8.4
2017,,,48067,PT,48067,8.1
2018,,,48067,PT,48067,7.4
2019,,,48067,PT,48067,8.7
2020,,,48067,PT,48067,8.5
2014,,,48068,PT,48068,1.3
2015,,,48068,PT,48068,1.2
2016,,,48068,PT,48068,1.3
2017,,,48068,PT,48068,0.6
2018,,,48068,PT,48068,0.7
2019,,,48068,PT,48068,0.5
2020,,,48068,PT,48068,0.6
2014,,,48069,PT,48069,0.6
2015,,,48069,PT,48069,0.7
2016,,,48069,PT,48069,0.6
2017,,,48069,PT,48069,0.5
2018,,,48069,PT,48069,0.4
2019,,,48069,PT,48069,0.4
2020,,,48069,PT,48069,0.5
2014,,4807,,PT,4807,1.6
2015,,4807,,PT,4807,1.7
2016,,4807,,PT,4807,1.4
2017,,4807,,PT,4807,1.3
2018,,4807,,PT,4807,1.1
2019,,4807,,PT,4807,1.1
2020,,4807,,PT,4807,1.2
2014,,,48070,PT,48070,5.9
2015,,,48070,PT,48070,6.2
2016,,,48070,PT,48070,8.3
2017,,,48070,PT,48070,8.2
2018,,,48070,PT,48070,7.9
2019,,,48070,PT,48070,8.8
2020,,,48070,PT,48070,7.1
2014,,,48071,PT,48071,0.7
2015,,,48071,PT,48071,0.2
2016,,,48071,PT,48071,0.2
2017,,,48071,PT,48071,0.2
2018,,,48071,PT,48071,0.2
2019,,,48071,PT,48071,0.2
2020,,,48071,PT,48071,0.4
2014,,,48072,PT,48072,1
2015,,,48072,PT,48072,1
2016,,,48072,PT,48072,0.9
2017,,,48072,PT,48072,0.8
2018,,,48072,PT,48072,0.7
2019,,,48072,PT,48072,0.7
2020,,,48072,PT,48072,0.9
2014,,,48073,PT,48073,13.7
2015,,,48073,PT,48073,17.5
2016,,,48073,PT,48073,17.7
2017,,,48073,PT,48073,17.2
2018,,,48073,PT,48073,14.8
2019,,,48073,PT,48073,17.1
2020,,,48073,PT,48073,12.4
2014,,,48074,PT,48074,4
2015,,,48074,PT,48074,3.5
2016,,,48074,PT,48074,3.8
2017,,,48074,PT,48074,4.3
2018,,,48074,PT,48074,3.9
2019,,,48074,PT,48074,4.4
2020,,,48074,PT,48074,5
2014,,,48075,PT,48075,2.5
2015,,,48075,PT,48075,2.6
2016,,,48075,PT,48075,2.5
2017,,,48075,PT,48075,2.2
2018,,,48075,PT,48075,1.6
2019,,,48075,PT,48075,1.8
2020,,,48075,PT,48075,2.3
2014,,,48076,PT,48076,0.5
2015,,,48076,PT,48076,0.4
2016,,,48076,PT,48076,0.6
2017,,,48076,PT,48076,1
2018,,,48076,PT,48076,0.9
2019,,,48076,PT,48076,1.1
2020,,,48076,PT,48076,1.1
2014,,,48077,PT,48077,2.5
2015,,,48077,PT,48077,2.6
2016,,,48077,PT,48077,2.1
2017,,,48077,PT,48077,1.4
2018,,,48077,PT,48077,1.4
2019,,,48077,PT,48077,1.3
2020,,,48077,PT,48077,1.6
2014,,,48078,PT,48078,0
2015,,,48078,PT,48078,0
2016,,,48078,PT,48078,0
2017,,,48078,PT,48078,0
2018,,,48078,PT,48078,0
2019,,,48078,PT,48078,0
2020,,,48078,PT,48078,0
2014,,,48079,PT,48079,14.9
2015,,,48079,PT,48079,12.7
2016,,,48079,PT,48079,14.3
2017,,,48079,PT,48079,15.5
2018,,,48079,PT,48079,13.4
2019,,,48079,PT,48079,14.7
2020,,,48079,PT,48079,15.8
2014,,,48080,PT,48080,0.1
2015,,,48080,PT,48080,0
2016,,,48080,PT,48080,0.1
2017,,,48080,PT,48080,0.1
2018,,,48080,PT,48080,0.1
2019,,,48080,PT,48080,0
2020,,,48080,PT,48080,0.1
2014,,,48081,PT,48081,1
2015,,,48081,PT,48081,1.1
2016,,,48081,PT,48081,1.1
2017,,,48081,PT,48081,1.2
2018,,,48081,PT,48081,1.2
2019,,,48081,PT,48081,1.1
2020,,,48081,PT,48081,1
2014,,,48082,PT,48082,0.2
2015,,,48082,PT,48082,0.2
2016,,,48082,PT,48082,0.2
2017,,,48082,PT,48082,0.2
2018,,,48082,PT,48082,0.2
2019,,,48082,PT,48082,0.3
2020,,,48082,PT,48082,0.3
2014,,,48083,PT,48083,0.1
2015,,,48083,PT,48083,0.1
2016,,,48083,PT,48083,0.1
2017,,,48083,PT,48083,0.1
2018,,,48083,PT,48083,0.1
2019,,,48083,PT,48083,0.1
2020,,,48083,PT,48083,0.1
2014,,,48084,PT,48084,0
2015,,,48084,PT,48084,0
2016,,,48084,PT,48084,0
2017,,,48084,PT,48084,0
2018,,,48084,PT,48084,0
2019,,,48084,PT,48084,0
2020,,,48084,PT,48084,0
2014,,,48085,PT,48085,0.8
2015,,,48085,PT,48085,0.8
2016,,,48085,PT,48085,0.5
2017,,,48085,PT,48085,0.5
2018,,,48085,PT,48085,0.3
2019,,,48085,PT,48085,0.3
2020,,,48085,PT,48085,0.2
2014,,,48086,PT,48086,4.8
2015,,,48086,PT,48086,3.5
2016,,,48086,PT,48086,3.8
2017,,,48086,PT,48086,4.1
2018,,,48086,PT,48086,4
2019,,,48086,PT,48086,4.3
2020,,,48086,PT,48086,4
2014,,,48087,PT,48087,10.3
2015,,,48087,PT,48087,8.6
2016,,,48087,PT,48087,10.2
2017,,,48087,PT,48087,11.3
2018,,,48087,PT,48087,12.1
2019,,,48087,PT,48087,13.6
2020,,,48087,PT,48087,13.7
2014,,,48088,PT,48088,3.9
2015,,,48088,PT,48088,3.3
2016,,,48088,PT,48088,3.8
2017,,,48088,PT,48088,3.6
2018,,,48088,PT,48088,3.6
2019,,,48088,PT,48088,4.3
2020,,,48088,PT,48088,4.7
2014,,,48089,PT,48089,0.4
2015,,,48089,PT,48089,0.4
2016,,,48089,PT,48089,0.5
2017,,,48089,PT,48089,0.4
2018,,,48089,PT,48089,0.2
2019,,,48089,PT,48089,0.2
2020,,,48089,PT,48089,0.2
2014,,,48090,PT,48090,0.7
2015,,,48090,PT,48090,0.7
2016,,,48090,PT,48090,0.9
2017,,,48090,PT,48090,0.9
2018,,,48090,PT,48090,0.9
2019,,,48090,PT,48090,0.9
2020,,,48090,PT,48090,1
2014,,,48091,PT,48091,0.7
2015,,,48091,PT,48091,0.7
2016,,,48091,PT,48091,0.9
2017,,,48091,PT,48091,0.9
2018,,,48091,PT,48091,1
2019,,,48091,PT,48091,1.1
2020,,,48091,PT,48091,1
2014,,,48092,PT,48092,2.2
2015,,,48092,PT,48092,2.1
2016,,,48092,PT,48092,2.3
2017,,,48092,PT,48092,2.5
2018,,,48092,PT,48092,2.5
2019,,,48092,PT,48092,2.6
2020,,,48092,PT,48092,3
2014,,,48093,PT,48093,1.9
2015,,,48093,PT,48093,1.9
2016,,,48093,PT,48093,2.5
2017,,,48093,PT,48093,2.3
2018,,,48093,PT,48093,2.2
2019,,,48093,PT,48093,2.4
2020,,,48093,PT,48093,3
2014,,,48094,PT,48094,0.4
2015,,,48094,PT,48094,0.4
2016,,,48094,PT,48094,0.5
2017,,,48094,PT,48094,0.5
2018,,,48094,PT,48094,0.5
2019,,,48094,PT,48094,0.6
2020,,,48094,PT,48094,0.6
2014,,,48095,PT,48095,0.5
2015,,,48095,PT,48095,0.5
2016,,,48095,PT,48095,0.5
2017,,,48095,PT,48095,0.4
2018,,,48095,PT,48095,0.4
2019,,,48095,PT,48095,0.5
2020,,,48095,PT,48095,0.5
2014,,,48096,PT,48096,1.1
2015,,,48096,PT,48096,1.3
2016,,,48096,PT,48096,1.2
2017,,,48096,PT,48096,1.1
2018,,,48096,PT,48096,1
2019,,,48096,PT,48096,1
2020,,,48096,PT,48096,1
2014,,,48097,PT,48097,1.3
2015,,,48097,PT,48097,1.2
2016,,,48097,PT,48097,1.4
2017,,,48097,PT,48097,1.4
2018,,,48097,PT,48097,1.1
2019,,,48097,PT,48097,1.2
2020,,,48097,PT,48097,1.3
2014,,,48901,PT,48901,0.2
2015,,,48901,PT,48901,0.2
2016,,,48901,PT,48901,0.2
2017,,,48901,PT,48901,0.2
2018,,,48901,PT,48901,0.2
2019,,,48901,PT,48901,0.2
2020,,,48901,PT,48901,0.1
2014,,,48902,PT,48902,0.2
2015,,,48902,PT,48902,0.1
2016,,,48902,PT,48902,0.1
2017,,,48902,PT,48902,0.1
2018,,,48902,PT,48902,0.1
2019,,,48902,PT,48902,0.1
2020,,,48902,PT,48902,0.1
2014,,,48903,PT,48903,0.2
2015,,,48903,PT,48903,0.2
2016,,,48903,PT,48903,0.2
2017,,,48903,PT,48903,0.2
2018,,,48903,PT,48903,0.1
2019,,,48903,PT,48903,0.2
2020,,,48903,PT,48903,0.2
2014,,,48904,PT,48904,0.1
2015,,,48904,PT,48904,0.1
2016,,,48904,PT,48904,0.1
2017,,,48904,PT,48904,0.1
2018,,,48904,PT,48904,0.1
2019,,,48904,PT,48904,0.1
2020,,,48904,PT,48904,0.1
2014,,,48905,PT,48905,0.1
2015,,,48905,PT,48905,0.1
2016,,,48905,PT,48905,0.1
2017,,,48905,PT,48905,0.1
2018,,,48905,PT,48905,0.1
2019,,,48905,PT,48905,0.1
2020,,,48905,PT,48905,0.1
2014,,,48906,PT,48906,5.1
2015,,,48906,PT,48906,5.2
2016,,,48906,PT,48906,5.2
2017,,,48906,PT,48906,4.9
2018,,,48906,PT,48906,4.5
2019,,,48906,PT,48906,4.9
2020,,,48906,PT,48906,6
2014,,,48907,PT,48907,24.4
2015,,,48907,PT,48907,29.7
2016,,,48907,PT,48907,23.3
2017,,,48907,PT,48907,21.2
2018,,,48907,PT,48907,17.5
2019,,,48907,PT,48907,19.1
2020,,,48907,PT,48907,21.8
2014,,,48908,PT,48908,4
2015,,,48908,PT,48908,4.3
2016,,,48908,PT,48908,5.3
2017,,,48908,PT,48908,5.7
2018,,,48908,PT,48908,4.6
2019,,,48908,PT,48908,4.4
2020,,,48908,PT,48908,10.2
2014,,,48909,PT,48909,10.8
2015,,,48909,PT,48909,11.8
2016,,,48909,PT,48909,13.3
2017,,,48909,PT,48909,12.9
2018,,,48909,PT,48909,12.5
2019,,,48909,PT,48909,13.7
2020,,,48909,PT,48909,14.4
2014,,,48910,PT,48910,0.2
2015,,,48910,PT,48910,0.2
2016,,,48910,PT,48910,0.2
2017,,,48910,PT,48910,0.2
2018,,,48910,PT,48910,0.2
2019,,,48910,PT,48910,0.2
2020,,,48910,PT,48910,0.2
2014,,,48911,PT,48911,0.8
2015,,,48911,PT,48911,0.9
2016,,,48911,PT,48911,1
2017,,,48911,PT,48911,0.9
2018,,,48911,PT,48911,0.8
2019,,,48911,PT,48911,0.9
2020,,,48911,PT,48911,1
2014,,,48912,PT,48912,0.7
2015,,,48912,PT,48912,0.6
2016,,,48912,PT,48912,0.8
2017,,,48912,PT,48912,0.8
2018,,,48912,PT,48912,0.7
2019,,,48912,PT,48912,0.7
2020,,,48912,PT,48912,0.7
2014,,,48913,PT,48913,0.6
2015,,,48913,PT,48913,0.6
2016,,,48913,PT,48913,0.7
2017,,,48913,PT,48913,0.6
2018,,,48913,PT,48913,0.4
2019,,,48913,PT,48913,0.9
2020,,,48913,PT,48913,0.8
2014,,,48914,PT,48914,11.3
2015,,,48914,PT,48914,13.4
2016,,,48914,PT,48914,13.1
2017,,,48914,PT,48914,12.8
2018,,,48914,PT,48914,11.3
2019,,,48914,PT,48914,12.9
2020,,,48914,PT,48914,11.8
2014,,,48915,PT,48915,7.3
2015,,,48915,PT,48915,7
2016,,,48915,PT,48915,7.2
2017,,,48915,PT,48915,7.8
2018,,,48915,PT,48915,7.9
2019,,,48915,PT,48915,9.2
2020,,,48915,PT,48915,11.4
2010,,,,PT,,0.6
2011,,,,PT,,0.7
2012,,,,PT,,0.8
2013,,,,PT,,0.8
2014,,,,PT,,0.7
2015,,,,PT,,0.7
2016,,,,PT,,0.7
2017,,,,PT,,0.9
2018,,,,PT,,0.8
2019,,,,PT,,0.8
2020,,,,PT,,0.7
2021,,,,PT,,0.8
2022,,,,PT,,0.9
